graphFileName,y_valid,y_valid_pred
Mo2C_111_8_Cd_0_O_0_2_11654.graphml,-4.859,-4.0973954
Mo2C_110_3_Ti_1_O_0_4_11661.graphml,-1.319,-1.2234325
Mo2C_100_2_Fe_1_O_0_11_11685.graphml,-4.035,-4.5433803
Mo2C_110_2_Mn_0_O_0_8_11696.graphml,-3.7560000000000002,-1.6997312
Mo2C_100_2_Nb_1_O_0_18_11706.graphml,-4.374,-4.840142
Mo2C_111_4_Cu_0_O_0_3_11723.graphml,-2.888,-2.9719093
Mo2C_011_0_Au_0_O_0_1_11724.graphml,-4.707,-4.6595693
Mo2C_100_1_Ir_1_O_0_1_11727.graphml,-4.088,-3.9991238
Mo2C_010_0_Cd_1_O_0_2_11730.graphml,-2.681,-2.6442034
Mo2C_010_0_Cr_1_O_0_4_11731.graphml,-4.61,-4.420186
Mo2C_100_2_Os_0_O_0_10_11734.graphml,-4.118,-4.1647754
Mo2C_100_2_Ti_0_O_0_23_11739.graphml,-4.62,-4.457076
Mo2C_100_5_Co_2_O_0_1_11757.graphml,-3.548,-4.765543
Mo2C_100_5_Ti_0_O_0_14_11763.graphml,-5.577999999999999,-5.125788
Mo2C_100_5_Zn_3_O_0_12_11769.graphml,-3.7739999999999996,-4.2493477
Mo2C_100_2_W_2_O_0_14_11785.graphml,-5.08,-4.6459618
Mo2C_011_6_Tc_0_O_0_1_11786.graphml,-4.603,-4.599508
Mo2C_100_3_Fe_3_O_0_16_11787.graphml,-3.2689999999999997,-3.561362
Mo2C_111_7_Re_0_O_0_5_11801.graphml,-5.034,-4.7353287
Mo2C_101_7_Nb_0_O_0_2_11804.graphml,-5.21,-4.53885
Mo2C_011_11_Rh_0_O_0_1_11823.graphml,-2.623,-2.579851
Mo2C_101_9_Mn_1_O_0_4_11831.graphml,-4.176,-4.1890693
Mo2C_100_2_Tc_0_O_0_17_11843.graphml,-4.283,-4.701761
Mo2C_100_4_Rh_0_O_0_4_11852.graphml,-3.641,-4.1169524
Mo2C_100_5_Fe_3_O_0_11_11853.graphml,-4.716,-5.0610337
Mo2C_100_0_Ti_1_O_0_14_11861.graphml,-2.903,-2.5135546
Mo2C_100_5_Mn_0_O_0_4_11867.graphml,-3.852,-4.1296334
Mo2C_100_5_Pd_3_O_0_18_11873.graphml,-5.125,-4.729477
Mo2C_011_9_Mn_0_O_0_0_11874.graphml,-3.175,-3.2632062
Mo2C_111_2_Cu_0_O_0_1_11877.graphml,-2.201,-2.3294184
Mo2C_101_2_Nb_0_O_0_0_11887.graphml,-5.207999999999999,-4.83992
Mo2C_100_5_Pt_3_O_0_2_11891.graphml,-3.298,-3.3650553
Mo2C_111_2_Os_0_O_0_2_11893.graphml,-2.89,-2.9853613
Mo2C_100_1_Fe_0_O_0_1_11894.graphml,-3.386,-3.333835
Mo2C_011_1_Ir_0_O_0_1_11905.graphml,-3.016,-2.9299264
Mo2C_111_1_Zn_0_O_0_0_11914.graphml,-3.903,-3.5595949
Mo2C_101_5_Cu_1_O_0_3_11917.graphml,-3.5380000000000003,-3.7958658
Mo2C_110_2_V_0_O_0_7_11918.graphml,-4.532,-4.7466917
Mo2C_101_7_Ti_0_O_0_5_11923.graphml,-3.179,-3.1243
Mo2C_101_9_W_0_O_0_1_11932.graphml,-3.725,-3.705915
Mo2C_110_0_Ni_1_O_0_6_11939.graphml,-4.622,-4.1263704
Mo2C_100_5_Pd_0_O_0_14_11942.graphml,-4.5569999999999995,-4.475668
Mo2C_100_2_Pd_1_O_0_14_11946.graphml,-4.559,-4.5214987
Mo2C_001_4_Zn_1_O_0_4_11958.graphml,-3.864,-3.7494278
Mo2C_100_2_V_2_O_0_3_11959.graphml,-3.532,-3.5963519
Mo2C_110_0_Tc_0_O_0_11_11966.graphml,-3.8360000000000003,-3.904997
Mo2C_100_2_Ag_1_O_0_22_11975.graphml,-4.434,-4.59344
Mo2C_010_3_Au_0_O_0_4_11980.graphml,-4.583,-4.608333
Mo2C_100_3_Pd_3_O_0_12_11986.graphml,-2.805,-2.7422352
Mo2C_100_3_Ir_3_O_0_7_11991.graphml,-2.639,-2.7255704
Mo2C_011_8_Pd_0_O_0_0_11999.graphml,-3.0669999999999997,-3.0236428
Mo2C_100_5_Ag_3_O_0_16_12013.graphml,-3.7769999999999997,-3.8351605
Mo2C_101_2_Tc_1_O_0_2_12015.graphml,-2.6,-4.1549244
Mo2C_100_2_Au_0_O_0_19_12023.graphml,-3.8280000000000003,-4.0076704
Mo2C_101_2_Cr_0_O_0_11_12029.graphml,-3.525,-3.288533
Mo2C_110_4_V_0_O_0_5_12031.graphml,-2.0580000000000003,-2.300336
Mo2C_100_0_V_1_O_0_22_12048.graphml,-3.793,-3.7902584
Mo2C_100_2_Ti_1_O_0_8_12069.graphml,-5.577999999999999,-5.1257887
Mo2C_101_0_Fe_0_O_0_4_12074.graphml,-1.486,-2.0271697
Mo2C_101_7_Fe_0_O_0_8_12089.graphml,-3.591,-3.4305735
Mo2C_001_2_Cu_1_O_0_4_12106.graphml,-3.4189999999999996,-3.891695
Mo2C_110_4_Os_1_O_0_9_12111.graphml,-1.8419999999999999,-1.8501308
Mo2C_110_2_Cr_1_O_0_10_12113.graphml,-3.7680000000000002,-1.8058697
Mo2C_100_0_Fe_0_O_0_3_12118.graphml,-3.455,-3.4756021
Mo2C_110_4_Cd_0_O_0_4_12119.graphml,-1.849,-2.0484285
Mo2C_100_2_Cd_2_O_0_3_12122.graphml,-3.2489999999999997,-3.1811626
Mo2C_100_2_Fe_1_O_0_14_12129.graphml,-4.85,-4.742795
Mo2C_100_5_Fe_2_O_0_20_12131.graphml,-3.802,-4.2943754
Mo2C_001_1_Cd_1_O_0_1_12153.graphml,-4.046,-4.0429873
Mo2C_110_3_Ru_0_O_0_2_12154.graphml,-2.544,-2.1704924
Mo2C_100_5_Nb_0_O_0_7_12164.graphml,-5.2170000000000005,-5.088169
Mo2C_001_4_Ir_0_O_0_3_12165.graphml,-2.969,-2.6906092
Mo2C_100_0_Mn_1_O_0_5_12170.graphml,-3.572,-3.4357536
Mo2C_010_0_Co_0_O_0_6_12177.graphml,-3.602,-3.4490523
Mo2C_101_7_Cu_0_O_0_11_12179.graphml,-3.2539999999999996,-3.1486924
Mo2C_101_7_Rh_1_O_0_11_12189.graphml,-3.063,-3.2948909
Mo2C_010_1_Au_1_O_0_8_12191.graphml,-3.282,-3.343214
Mo2C_001_2_Nb_1_O_0_1_12197.graphml,-3.7030000000000003,-3.9867961
Mo2C_101_5_V_0_O_0_11_12206.graphml,-2.474,-2.3647306
Mo2C_010_3_Ta_0_O_0_9_12210.graphml,-1.222,-1.3881564
Mo2C_101_5_Fe_1_O_0_4_12214.graphml,-3.502,-3.5035787
Mo2C_100_0_Cr_3_O_0_11_12225.graphml,-2.123,-2.1384406
Mo2C_110_5_Ag_0_O_0_6_12229.graphml,-3.8,-3.9674423
Mo2C_011_5_Ti_0_O_0_1_12255.graphml,-5.218,-4.8708463
Mo2C_100_3_W_0_O_0_9_12260.graphml,-3.609,-3.6182942
Mo2C_100_2_Co_1_O_0_20_12261.graphml,-4.6419999999999995,-4.4689302
Mo2C_100_5_Ru_2_O_0_13_12277.graphml,-5.191,-4.742123
Mo2C_001_3_Cr_0_O_0_6_12280.graphml,-2.911,-2.767924
Mo2C_101_4_Rh_1_O_0_6_12287.graphml,-3.647,-3.8304355
Mo2C_011_6_Fe_0_O_0_3_12291.graphml,-4.5169999999999995,-4.919602
Mo2C_100_1_V_1_O_0_1_12292.graphml,-5.358,-5.478397
Mo2C_100_2_Cr_1_O_0_14_12310.graphml,-5.228,-4.9663534
Mo2C_011_2_Co_0_O_0_3_12320.graphml,-3.111,-3.3284407
Mo2C_100_5_Cu_1_O_0_21_12321.graphml,-4.633,-4.0834804
Mo2C_100_3_Mn_1_O_0_21_12334.graphml,-3.2739999999999996,-3.1218817
Mo2C_110_5_Zn_1_O_0_2_12344.graphml,-2.4530000000000003,-2.7728724
Mo2C_100_5_W_0_O_0_11_12351.graphml,-4.672,-4.8853097
Mo2C_010_3_Ag_1_O_0_4_12352.graphml,-3.469,-3.3374476
Mo2C_100_5_Ag_3_O_0_19_12354.graphml,-4.988,-4.735408
Mo2C_001_4_Ag_1_O_0_2_12357.graphml,-3.9219999999999997,-3.95735
Mo2C_110_5_Tc_1_O_0_11_12394.graphml,-2.248,-2.6104596
Mo2C_100_2_Cu_1_O_0_4_12395.graphml,-4.632,-4.6198606
Mo2C_011_2_Pt_0_O_0_0_12401.graphml,-2.7939999999999996,-2.730878
Mo2C_100_4_Cd_0_O_0_2_12402.graphml,-2.4219999999999997,-2.3718488
Mo2C_011_1_Ru_0_O_0_2_12415.graphml,-4.277,-4.18356
Mo2C_010_0_Ag_0_O_0_3_12424.graphml,-4.0969999999999995,-4.203434
Mo2C_100_0_Ir_1_O_0_13_12428.graphml,-3.3760000000000003,-3.2605426
Mo2C_111_5_Nb_0_O_0_2_12430.graphml,-3.804,-3.568259
Mo2C_100_2_Ir_2_O_0_2_12432.graphml,-3.9419999999999997,-3.594915
Mo2C_100_2_Ni_0_O_0_1_12436.graphml,-3.444,-3.3183918
Mo2C_010_2_W_0_O_0_0_12445.graphml,-4.891,-4.8127723
Mo2C_100_5_Tc_2_O_0_2_12453.graphml,-4.717,-4.344703
Mo2C_100_1_Ru_1_O_0_2_12461.graphml,-2.335,-2.113978
Mo2C_100_2_Nb_2_O_0_17_12464.graphml,-4.638999999999999,-4.700552
Mo2C_101_2_Ir_0_O_0_9_12470.graphml,-3.19,-3.0629737
Mo2C_100_0_W_2_O_0_3_12472.graphml,-3.455,-3.4181132
Mo2C_111_7_Co_0_O_0_0_12481.graphml,-4.285,-3.9085085
Mo2C_001_4_Ta_0_O_0_5_12483.graphml,-5.172999999999999,-5.192507
Mo2C_101_0_Cu_0_O_0_3_12484.graphml,-2.166,-2.0701852
Mo2C_100_5_Mn_0_O_0_1_12493.graphml,-3.4,-3.5368078
Mo2C_111_4_Fe_0_O_0_3_12512.graphml,-3.12,-2.804523
Mo2C_100_2_Ru_1_O_0_2_12519.graphml,-3.4760000000000004,-3.347237
Mo2C_010_0_Fe_1_O_0_1_12522.graphml,-3.1660000000000004,-3.45973
Mo2C_100_2_Ti_2_O_0_0_12526.graphml,-3.4539999999999997,-3.5915577
Mo2C_100_2_Ag_3_O_0_19_12531.graphml,-3.7760000000000002,-3.8351614
Mo2C_101_0_Ag_0_O_0_1_12539.graphml,-3.84,-3.7651684
Mo2C_111_2_Os_0_O_0_0_12544.graphml,-1.723,-2.414331
Mo2C_011_3_Re_0_O_0_0_12550.graphml,-4.141,-4.053489
Mo2C_010_0_Ta_1_O_0_3_12565.graphml,-5.441,-5.043501
Mo2C_100_5_Zn_3_O_0_0_12577.graphml,-5.026,-5.0071783
Mo2C_011_4_Ir_0_O_0_0_12589.graphml,-3.758,-3.6789386
Mo2C_001_2_Zn_0_O_0_1_12590.graphml,-3.475,-3.7116902
Mo2C_001_5_Mn_1_O_0_1_12618.graphml,-3.536,-3.5509331
Mo2C_100_5_Pd_0_O_0_23_12619.graphml,-3.83,-4.0994396
Mo2C_111_8_Au_0_O_0_3_12624.graphml,-3.674,-4.1562963
Mo2C_001_1_Au_1_O_0_7_12627.graphml,-2.363,-2.367244
Mo2C_111_8_Ru_0_O_0_1_12635.graphml,-3.8939999999999997,-4.2845483
Mo2C_100_5_Co_2_O_0_14_12644.graphml,-5.272,-4.9096594
Mo2C_100_3_Nb_1_O_0_23_12658.graphml,-3.2689999999999997,-3.2274244
Mo2C_101_4_Pd_1_O_0_9_12661.graphml,-4.012,-4.113247
Mo2C_001_1_Cr_1_O_0_10_12665.graphml,-2.6189999999999998,-2.3139994
Mo2C_100_5_Os_1_O_0_0_12671.graphml,-3.1630000000000003,-3.0313098
Mo2C_100_4_Zn_1_O_0_2_12676.graphml,-2.7560000000000002,-2.7166233
Mo2C_101_5_W_0_O_0_6_12736.graphml,-1.541,-1.4916792
Mo2C_101_5_Pt_1_O_0_2_12740.graphml,-3.61,-3.762474
Mo2C_011_1_Ta_0_O_0_0_12743.graphml,-4.276,-4.398731
Mo2C_101_7_W_1_O_0_0_12751.graphml,-4.998,-4.749181
Mo2C_110_3_Co_0_O_0_0_12766.graphml,-2.532,-3.696716
Mo2C_110_4_Zn_0_O_0_0_12777.graphml,-2.3169999999999997,-2.310178
Mo2C_001_1_Fe_0_O_0_1_12778.graphml,-3.716,-3.7409537
Mo2C_110_4_Os_1_O_0_11_12781.graphml,-2.093,-2.179413
Mo2C_100_2_Os_3_O_0_11_12784.graphml,-5.149,-4.8268967
Mo2C_100_4_Cu_1_O_0_4_12786.graphml,-3.927,-3.8459628
Mo2C_101_2_Ir_1_O_0_6_12793.graphml,-3.551,-3.1188552
Mo2C_010_0_Zn_0_O_0_8_12807.graphml,-3.2110000000000003,-3.1738703
Mo2C_110_0_Pt_0_O_0_3_12815.graphml,-4.467,-4.3782907
Mo2C_111_6_Cr_0_O_0_5_12822.graphml,-4.104,-4.144687
Mo2C_001_0_Rh_0_O_0_6_12848.graphml,-3.575,-3.6086571
Mo2C_101_0_Mn_1_O_0_8_12854.graphml,-1.349,-1.2356709
Mo2C_101_0_Mn_0_O_0_2_12868.graphml,-1.6780000000000002,-1.6132096
Mo2C_010_0_Ru_0_O_0_8_12875.graphml,-3.497,-3.4462063
Mo2C_100_5_Pd_1_O_0_2_12880.graphml,-3.654,-3.5928626
Mo2C_001_1_Fe_1_O_0_7_12889.graphml,-1.694,-1.2351136
Mo2C_100_1_Ir_1_O_0_4_12891.graphml,-3.738,-3.687236
Mo2C_100_3_Ti_3_O_0_5_12896.graphml,-3.806,-3.908624
Mo2C_100_5_Fe_0_O_0_12_12897.graphml,-4.037,-4.5433807
Mo2C_011_4_Pd_0_O_0_0_12902.graphml,-3.77,-3.4960287
Mo2C_100_3_Mn_1_O_0_2_12910.graphml,-3.315,-3.2155454
Mo2C_101_5_Ta_0_O_0_1_12917.graphml,-5.053999999999999,-4.850697
Mo2C_111_3_Rh_0_O_0_2_12919.graphml,-3.222,-3.0658
Mo2C_101_9_Rh_0_O_0_11_12929.graphml,-3.545,-3.4998271
Mo2C_010_0_Cr_1_O_0_6_12930.graphml,-4.609,-4.0390253
Mo2C_111_3_Rh_0_O_0_4_12939.graphml,-3.832,-3.7778947
Mo2C_100_0_Ta_0_O_0_5_12940.graphml,-3.4960000000000004,-3.8171067
Mo2C_101_7_Nb_0_O_0_5_12941.graphml,-3.135,-3.052671
Mo2C_100_2_Ni_3_O_0_10_12948.graphml,-4.846,-5.0465007
Mo2C_100_4_Ni_0_O_0_2_12949.graphml,-2.4419999999999997,-2.4335093
Mo2C_110_1_Cu_1_O_0_6_12960.graphml,-4.176,-4.4048057
Mo2C_100_4_Pt_1_O_0_5_12978.graphml,-2.356,-2.4269543
Mo2C_101_7_W_1_O_0_2_12986.graphml,-4.999,-5.00767
Mo2C_100_3_Co_0_O_0_2_12990.graphml,-3.582,-3.6873868
Mo2C_100_3_Cr_1_O_0_9_13002.graphml,-3.59,-3.4878497
Mo2C_100_3_Ru_1_O_0_2_13009.graphml,-3.6,-3.3887458
Mo2C_001_0_Nb_0_O_0_1_13010.graphml,-3.258,-3.2756522
Mo2C_011_5_V_0_O_0_2_13051.graphml,-2.673,-2.6368246
Mo2C_011_4_W_0_O_0_0_13066.graphml,-4.448,-4.6273518
Mo2C_010_0_Mn_1_O_0_0_13069.graphml,-3.798,-3.82962
Mo2C_001_1_Mn_0_O_0_11_13087.graphml,-1.5959999999999999,-1.4153236
Mo2C_100_5_Os_0_O_0_15_13089.graphml,-4.296,-4.0332785
Mo2C_110_3_Co_1_O_0_4_13098.graphml,-2.544,-2.6305084
Mo2C_010_2_Ru_1_O_0_1_13115.graphml,-3.5389999999999997,-3.2174053
Mo2C_100_2_Re_2_O_0_9_13117.graphml,-5.075,-4.6515837
Mo2C_100_5_Ag_2_O_0_14_13121.graphml,-4.989,-4.702374
Mo2C_101_2_Ru_1_O_0_6_13126.graphml,-3.798,-3.104466
Mo2C_001_4_Cr_0_O_0_5_13130.graphml,-4.522,-4.5798078
Mo2C_110_4_Cr_0_O_0_9_13153.graphml,-1.984,-2.0486403
Mo2C_110_3_Cr_0_O_0_7_13156.graphml,-2.092,-2.100036
Mo2C_100_4_V_0_O_0_1_13160.graphml,-3.987,-4.7355604
Mo2C_100_3_Tc_3_O_0_16_13185.graphml,-2.38,-2.9957325
Mo2C_100_4_Cu_0_O_0_5_13191.graphml,-2.7739999999999996,-2.6996863
Mo2C_100_3_Cu_2_O_0_10_13194.graphml,-3.0580000000000003,-2.865607
Mo2C_010_0_Zn_0_O_0_6_13195.graphml,-3.853,-3.7468443
Mo2C_101_7_Co_0_O_0_1_13224.graphml,-3.72,-3.6776779
Mo2C_011_11_Co_0_O_0_3_13237.graphml,-3.065,-3.1219404
Mo2C_010_1_Pt_1_O_0_2_13245.graphml,-2.85,-2.7750566
Mo2C_110_1_Tc_0_O_0_5_13258.graphml,-4.3580000000000005,-4.142747
Mo2C_100_5_Mn_0_O_0_0_13262.graphml,-4.996,-3.9802651
Mo2C_110_0_Re_1_O_0_1_13269.graphml,-4.225,-4.0002494
Mo2C_100_5_Mn_1_O_0_10_13271.graphml,-4.239,-4.72075
Mo2C_111_9_Ru_0_O_0_3_13293.graphml,-3.147,-3.0410163
Mo2C_100_3_Mn_2_O_0_12_13300.graphml,-3.029,-2.8303945
Mo2C_101_7_Ru_0_O_0_5_13308.graphml,-3.217,-3.1103508
Mo2C_101_5_Ru_0_O_0_9_13311.graphml,-1.459,-1.1919011
Mo2C_110_1_V_0_O_0_2_13316.graphml,-4.593,-4.7604356
Mo2C_100_2_Cr_3_O_0_12_13318.graphml,-5.182,-4.802563
Mo2C_100_3_W_2_O_0_21_13321.graphml,-3.705,-3.6038167
Mo2C_100_2_Zn_3_O_0_21_13327.graphml,-4.82,-4.832349
Mo2C_101_7_Fe_0_O_0_0_13345.graphml,-3.694,-3.3461337
Mo2C_110_1_Re_0_O_0_6_13352.graphml,-3.864,-4.0379877
Mo2C_100_2_Pd_2_O_0_1_13353.graphml,-5.122000000000001,-4.9493475
Mo2C_001_3_Ta_0_O_0_2_13366.graphml,-3.427,-3.446389
Mo2C_100_5_V_3_O_0_19_13370.graphml,-4.9319999999999995,-4.7086096
Mo2C_100_0_Ni_0_O_0_19_13380.graphml,-5.1979999999999995,-5.1199255
Mo2C_100_2_Ta_1_O_0_9_13381.graphml,-5.313,-5.075093
Mo2C_011_5_Fe_0_O_0_2_13393.graphml,-2.548,-2.63915
Mo2C_111_1_V_0_O_0_1_13407.graphml,-4.053999999999999,-4.7993045
Mo2C_101_9_Au_0_O_0_6_13411.graphml,-3.217,-3.720084
Mo2C_100_5_Re_0_O_0_5_13412.graphml,-4.492,-4.1322145
Mo2C_101_8_Co_0_O_0_0_13424.graphml,-4.428999999999999,-4.385029
Mo2C_110_5_Os_1_O_0_4_13440.graphml,-2.307,-2.1250858
Mo2C_110_2_Tc_0_O_0_0_13443.graphml,-2.918,-2.9034579
Mo2C_100_3_Ti_2_O_0_15_13469.graphml,-3.806,-3.9086237
Mo2C_010_0_Cr_1_O_0_3_13471.graphml,-4.163,-4.436606
Mo2C_100_4_Ti_0_O_0_6_13476.graphml,-5.335,-5.3813477
Mo2C_100_5_Pd_1_O_0_10_13477.graphml,-3.969,-4.1512566
Mo2C_100_3_Pt_3_O_0_20_13490.graphml,-3.2089999999999996,-3.1023974
Mo2C_110_5_Pt_1_O_0_11_13502.graphml,-2.5810000000000004,-2.5959527
Mo2C_100_0_Nb_0_O_0_7_13515.graphml,-2.116,-3.5359163
Mo2C_110_4_Fe_1_O_0_11_13527.graphml,-2.02,-2.0556996
Mo2C_100_5_Au_0_O_0_4_13541.graphml,-3.8310000000000004,-4.1705294
Mo2C_100_4_Fe_1_O_0_2_13543.graphml,-2.7239999999999998,-2.5178428
Mo2C_101_2_V_0_O_0_0_13547.graphml,-4.95,-4.181217
Mo2C_110_3_Ru_1_O_0_5_13555.graphml,-2.545,-2.1704922
Mo2C_100_5_Mn_0_O_0_23_13558.graphml,-4.638,-4.8866367
Mo2C_100_0_Pd_0_O_0_22_13563.graphml,-2.2319999999999998,-2.1784577
Mo2C_100_0_Ag_0_O_0_12_13576.graphml,-1.319,-2.190046
Mo2C_111_9_Ag_0_O_0_0_13580.graphml,-4.742,-4.651308
Mo2C_101_7_Cr_1_O_0_1_13586.graphml,-4.5889999999999995,-4.2701163
Mo2C_100_3_Ti_3_O_0_23_13589.graphml,-2.812,-2.8871515
Mo2C_011_1_V_0_O_0_2_13591.graphml,-4.915,-4.8050632
Mo2C_110_3_Pt_0_O_0_7_13608.graphml,-2.7910000000000004,-2.8204553
Mo2C_001_4_Nb_1_O_0_6_13609.graphml,-3.068,-3.1250236
Mo2C_100_2_Ag_0_O_0_3_13614.graphml,-3.623,-3.7572083
Mo2C_111_8_W_0_O_0_3_13617.graphml,-3.7710000000000004,-4.122036
Mo2C_100_2_Au_1_O_0_19_13626.graphml,-4.5280000000000005,-4.130576
Mo2C_001_2_Cd_1_O_0_0_13628.graphml,-3.446,-3.6183522
Mo2C_100_5_Ta_3_O_0_16_13631.graphml,-4.354,-4.8393793
Mo2C_100_5_Os_0_O_0_14_13633.graphml,-4.325,-4.266635
Mo2C_100_2_Mn_0_O_0_5_13639.graphml,-4.605,-4.1296334
Mo2C_100_2_Nb_1_O_0_19_13640.graphml,-4.51,-4.6128697
Mo2C_100_3_Fe_2_O_0_21_13641.graphml,-2.847,-2.7715724
Mo2C_110_5_Nb_0_O_0_4_13649.graphml,-2.54,-2.4070094
Mo2C_010_1_Tc_1_O_0_0_13650.graphml,-4.186,-4.2182107
Mo2C_100_0_Tc_1_O_0_19_13655.graphml,-3.513,-3.5439222
Mo2C_100_5_W_1_O_0_8_13656.graphml,-5.0680000000000005,-4.834963
Mo2C_100_0_Ta_0_O_0_19_13658.graphml,-3.9539999999999997,-4.2344155
Mo2C_100_5_Os_3_O_0_14_13662.graphml,-4.4830000000000005,-4.8384056
Mo2C_001_4_Mn_0_O_0_9_13663.graphml,-1.595,-1.4153236
Mo2C_011_8_W_0_O_0_1_13667.graphml,-2.695,-2.7255292
Mo2C_100_2_V_2_O_0_18_13671.graphml,-4.312,-4.8486123
Mo2C_001_1_Pd_1_O_0_10_13680.graphml,-2.8810000000000002,-2.7318408
Mo2C_100_5_Pt_2_O_0_22_13685.graphml,-5.121,-4.789276
Mo2C_101_9_Fe_1_O_0_5_13692.graphml,-3.7560000000000002,-3.4387958
Mo2C_100_5_Ta_1_O_0_11_13693.graphml,-5.016,-5.0135655
Mo2C_100_4_Pt_0_O_0_1_13702.graphml,-3.2939999999999996,-3.335309
Mo2C_110_5_Cd_1_O_0_2_13707.graphml,-2.676,-3.3602245
Mo2C_100_5_Ni_2_O_0_22_13712.graphml,-5.212999999999999,-4.7862544
Mo2C_100_3_W_0_O_0_15_13715.graphml,-3.366,-3.525197
Mo2C_100_0_Rh_1_O_0_22_13720.graphml,-3.139,-3.2730467
Mo2C_100_3_Zn_3_O_0_7_13735.graphml,-4.7139999999999995,-4.0911484
Mo2C_010_3_Tc_1_O_0_1_13739.graphml,-3.858,-3.8184881
Mo2C_110_5_W_1_O_0_4_13754.graphml,-2.347,-1.7162368
Mo2C_100_5_Ni_1_O_0_7_13763.graphml,-4.728,-4.7351627
Mo2C_101_7_Ni_0_O_0_10_13764.graphml,-3.2969999999999997,-3.4840662
Mo2C_101_0_V_0_O_0_1_13765.graphml,-4.771,-4.722032
Mo2C_111_7_Ru_0_O_0_5_13780.graphml,-5.093999999999999,-4.876951
Mo2C_100_0_Nb_1_O_0_12_13813.graphml,-3.457,-3.6705086
Mo2C_101_4_Ni_1_O_0_8_13819.graphml,-3.929,-4.314397
Mo2C_011_7_Tc_0_O_0_2_13853.graphml,-4.368,-3.7394931
Mo2C_110_0_Cu_1_O_0_1_13868.graphml,-3.886,-3.917882
Mo2C_101_5_Au_1_O_0_11_13872.graphml,-1.715,-1.999775
Mo2C_010_2_Mn_0_O_0_3_13877.graphml,-4.246,-3.7157667
Mo2C_100_0_W_2_O_0_2_13882.graphml,-3.205,-3.779032
Mo2C_110_4_Ta_0_O_0_5_13884.graphml,-2.046,-2.2617898
Mo2C_111_5_V_0_O_0_5_13892.graphml,-2.737,-3.0780036
Mo2C_100_2_Mn_1_O_0_16_13896.graphml,-4.077,-4.387057
Mo2C_100_2_Ti_1_O_0_15_13897.graphml,-5.574,-5.1140337
Mo2C_111_8_Pt_0_O_0_2_13921.graphml,-4.13,-4.129966
Mo2C_100_0_Rh_3_O_0_12_13941.graphml,-2.759,-2.5749419
Mo2C_110_2_Ta_1_O_0_7_13944.graphml,-3.6439999999999997,-4.393531
Mo2C_101_5_Cd_0_O_0_4_13946.graphml,-4.1530000000000005,-4.171803
Mo2C_100_2_V_0_O_0_5_13956.graphml,-4.646,-4.8118258
Mo2C_110_2_W_0_O_0_7_13971.graphml,-4.386,-4.198905
Mo2C_110_5_Cu_1_O_0_2_13981.graphml,-2.627,-2.8884156
Mo2C_011_11_Pt_0_O_0_1_13986.graphml,-2.688,-2.812744
Mo2C_100_2_Nb_2_O_0_9_13987.graphml,-4.914,-4.7295237
Mo2C_001_0_Ag_1_O_0_1_14034.graphml,-3.722,-3.8608887
Mo2C_100_3_Zn_3_O_0_4_14049.graphml,-3.017,-2.8774831
Mo2C_100_0_Cu_1_O_0_16_14051.graphml,-4.004,-3.908858
Mo2C_100_1_Zn_0_O_0_1_14053.graphml,-3.947,-3.7909482
Mo2C_100_2_Ir_0_O_0_15_14054.graphml,-4.531000000000001,-4.35208
Mo2C_010_1_V_0_O_0_0_14064.graphml,-3.918,-4.0903835
Mo2C_100_5_Re_1_O_0_17_14069.graphml,-4.368,-4.4285445
Mo2C_101_4_Ir_1_O_0_2_14073.graphml,-3.645,-3.5121963
Mo2C_100_2_Ir_3_O_0_5_14077.graphml,-5.175,-3.818996
Mo2C_100_2_Cu_3_O_0_17_14086.graphml,-5.127999999999999,-4.753784
Mo2C_100_3_Os_3_O_0_12_14094.graphml,-2.733,-2.6252077
Mo2C_100_3_Co_0_O_0_23_14097.graphml,-3.32,-3.1650925
Mo2C_100_5_Ni_1_O_0_19_14099.graphml,-3.8510000000000004,-4.2506146
Mo2C_100_0_Cu_3_O_0_1_14118.graphml,-3.832,-3.6469343
Mo2C_001_4_Cr_1_O_0_9_14133.graphml,-2.62,-2.527044
Mo2C_100_2_Ni_2_O_0_22_14163.graphml,-4.352,-4.8421926
Mo2C_100_0_W_1_O_0_15_14168.graphml,-3.609,-3.639486
Mo2C_111_0_Pd_0_O_0_3_14174.graphml,-4.079,-3.7875288
Mo2C_101_2_Au_0_O_0_11_14176.graphml,-3.64,-3.6750658
Mo2C_100_0_Mn_0_O_0_5_14183.graphml,-3.557,-3.4357533
Mo2C_101_0_Re_1_O_0_0_14196.graphml,-4.203,-3.7181737
Mo2C_010_2_Ti_0_O_0_3_14199.graphml,-5.087,-5.308037
Mo2C_100_2_Pd_3_O_0_19_14201.graphml,-3.739,-3.6778624
Mo2C_011_3_Ag_0_O_0_2_14212.graphml,-3.622,-3.6096098
Mo2C_011_11_Os_0_O_0_2_14214.graphml,-4.096,-3.4849322
Mo2C_010_2_Fe_0_O_0_1_14220.graphml,-3.759,-3.802545
Mo2C_110_0_Fe_0_O_0_6_14227.graphml,-4.45,-4.5475497
Mo2C_111_8_Nb_0_O_0_2_14228.graphml,-4.184,-4.124025
Mo2C_100_2_Os_2_O_0_9_14246.graphml,-5.151,-4.3897977
Mo2C_100_5_Ir_3_O_0_21_14247.graphml,-3.609,-3.3283708
Mo2C_001_4_Os_0_O_0_8_14248.graphml,-1.494,-1.6068035
